order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_cust,loyalty_tier
O517862,C00282,P0016,5.0,17.15,2025-08-01,Delayed,Paypal,North,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,frazierjennifer@yahoo.com,2024-08-10,Male,West,Bronze
O933198,C00098,P0009,3.0,28.1,2025-08-02,Delivered,Paypal,West,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,shortrichard@gmail.com,2025-02-15,Female,East,Gold
O202909,C00373,P0001,4.0,25.67,2025-08-03,Delayed,Bank Transfer,East,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,shawn75@hotmail.com,2024-07-06,Male,Central,Gold
O194473,C00142,P0016,1.0,14.93,2025-08-04,Delayed,Credit Card,East,0.1,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,christopher60@yahoo.com,2025-01-30,Other,East,Bronze
O453032,C00050,P0006,5.0,25.51,2025-08-05,Delayed,Bank Transfer,South,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,sheila14@gmail.com,2025-02-16,Femle,West,Bronze
O442355,C00185,P0001,4.0,28.59,2025-08-06,Delivered,Credit Card,South,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,brittany58@gmail.com,2024-11-03,Male,East,Silver
O132338,C00466,P0007,3.0,30.77,2025-08-07,Delivered,Paypal,North,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,xmccall@morgan.com,2024-10-22,Male,North,Gold
O831570,C00251,P0004,5.0,24.73,2025-08-08,Cancelled,Bank Transfer,South,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,ghernandez@gmail.com,2024-11-10,Male,North,Gold
O638104,C00301,P0015,4.0,20.41,2025-08-09,Cancelled,Credit Card,East,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,adamsemily@williams.org,2025-04-13,Female,Central,Gold
O418288,C00219,P0016,5.0,18.11,2025-08-10,Cancelled,Paypal,Central,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,manuel15@phillips.com,2025-03-30,Femle,South,Silver
O365484,C00498,P0015,5.0,46.08,2025-08-11,Delayed,Bank Transfer,West,0.2,Storage Product 10,Storage,2024-08-08,39.21,S466,ibarron@yahoo.com,2025-06-21,Male,South,Silver
O121280,C00146,P0023,4.0,42.45,2025-08-12,Delayed,Paypal,East,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,pwilson@hotmail.com,2024-08-27,Female,East,Silver
O999732,C00057,P0005,1.0,31.84,2025-08-13,Delivered,Credit Card,West,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,justin69@pena.com,2025-01-20,Male,Central,Gold
O282278,C00104,P0024,5.0,42.73,2025-08-14,Cancelled,Credit Card,Central,0.15,Storage Product 87,Storage,2025-02-24,26.33,S558,jasmine71@hall.org,2025-03-19,Female,West,Silver
O402557,C00144,P0006,2.0,33.58,2025-08-15,Delayed,Paypal,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,jjohnson@herman-walker.com,2025-03-09,Female,East,Gold
O131855,C00362,P0013,5.0,42.46,2025-08-16,Delivered,Bank Transfer,Central,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,kjackson@gmail.com,2025-05-11,Male,East,Gold
O844927,C00450,P0004,5.0,25.58,2025-08-17,Cancelled,Bank Transfer,Central,0.15,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,collinclark@hotmail.com,2024-10-27,Femle,East,Gold
O310609,C00191,P0013,4.0,16.01,2025-05-19,Delayed,Paypal,West,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,cameron18@hughes.org,2025-06-10,Other,East,Silver
O759609,C00280,P0010,4.0,8.23,2025-05-20,Delayed,Credit Card,South,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,erinlarson@fox.com,2024-08-05,Male,Central,Gold
O917102,C00180,P0024,3.0,41.07,2025-05-21,Delayed,Bank Transfer,Central,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold
O247363,C00464,P0019,5.0,15.47,2025-05-22,Cancelled,Paypal,West,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,mthomas@hotmail.com,2025-04-01,Male,Central,Gold
O270659,C00051,P0017,5.0,27.66,2025-05-23,Delivered,Bank Transfer,North,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,rodriguezryan@hotmail.com,2025-05-07,Female,East,Gold
O604662,C00060,P0003,2.0,29.59,2025-05-24,Delayed,Credit Card,West,0.15,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold
O831886,C00033,P0009,3.0,15.25,2025-05-25,Delayed,Bank Transfer,Central,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,larsonemma@powell.com,2025-02-15,Other,North,Gold
O175225,C00007,P0021,1.0,13.04,2025-05-26,Delayed,Credit Card,Central,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,francisco53@hotmail.com,2024-10-17,Female,North,Gold
O546861,C00112,P0024,2.0,21.18,2025-05-27,Cancelled,Credit Card,North,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,edwardsmarcus@yahoo.com,2025-06-06,Male,North,Bronze
O603813,C00111,P0001,2.0,29.74,2025-05-28,Cancelled,Credit Card,West,0.2,Storage Product 39,Storage,2025-03-11,15.88,S339,marksteele@bates-morales.net,2024-07-20,Other,East,Silver
O640483,C00072,P0013,3.0,48.92,2025-05-29,Delayed,Paypal,North,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ncalhoun@johnson.com,2024-08-07,Female,East,Gold
O440789,C00055,P0029,4.0,26.8,2025-05-30,Delayed,Credit Card,West,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,william65@terry-spencer.com,2024-12-16,Female,North,Gold
O550174,C00442,P0007,3.0,20.26,2025-05-31,Delivered,Credit Card,North,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,williamssamuel@costa-wilkerson.info,2025-06-13,Male,North,Bronze
O929872,C00327,P0030,3.0,42.61,2025-06-01,Delayed,Bank Transfer,Central,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,bartonkenneth@gmail.com,2025-04-08,Male,East,Bronze
O241728,C00221,P0018,4.0,19.24,2025-06-02,Delivered,Credit Card,East,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,lambertrichard@owen.com,2025-05-31,Female,West,Silver
O917162,C00406,P0015,2.0,38.26,2025-06-03,Delayed,Paypal,North,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,woodkelly@yahoo.com,2025-04-19,Female,North,Brnze
O119934,C00145,P0018,1.0,31.5,2025-06-04,Delivered,Credit Card,East,0.2,Storage Product 37,Storage,2024-07-18,6.08,S767,debra12@gmail.com,2024-07-20,Male,Central,Brnze
O236036,C00076,P0021,4.0,11.9,2025-06-05,Delivered,Paypal,East,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,jeffrey10@herring.com,2025-03-04,Femle,North,Gold
O500318,C00427,P0017,3.0,40.16,2025-06-06,Delivered,Paypal,Central,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,roberta85@yahoo.com,2024-10-19,Unspecified,South,Silver
O342162,C00044,P0027,4.0,19.85,2025-06-07,Delivered,Credit Card,Central,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,jason31@deleon-henson.biz,2025-03-04,Femle,Central,Gold
O897001,C00085,P0023,3.0,26.16,2025-06-08,Delivered,Bank Transfer,West,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,frogers@yahoo.com,2024-09-14,Male,South,Gold
O233307,C00155,P0030,5.0,44.7,2025-06-09,Cancelled,Bank Transfer,South,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,briannasmith@yahoo.com,2024-07-26,Male,South,Gold
O132602,C00156,P0002,2.0,21.23,2025-06-10,Delayed,Paypal,East,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,vfox@alvarez.net,2025-02-21,Femle,South,Bronze
O215758,C00115,P0004,1.0,36.25,2025-06-11,Delayed,Paypal,Central,0.05,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,dudleychelsea@mckinney.net,2024-07-11,Male,South,Bronze
O665247,C00319,P0008,2.0,11.33,2025-06-12,Delivered,Paypal,South,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,ebennett@gmail.com,2025-03-10,Male,West,Gold
O477427,C00148,P0028,5.0,34.19,2025-06-13,Delivered,Credit Card,East,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,,2025-03-02,Male,West,Gold
O337356,C00455,P0015,4.0,31.86,2025-06-14,Delayed,Paypal,Central,0.05,Storage Product 10,Storage,2024-08-08,39.21,S466,acardenas@mcdaniel.com,2025-01-06,Male,South,Silver
O746155,C00158,P0003,2.0,45.43,,Delivered,Credit Card,Central,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,browntimothy@yahoo.com,2024-12-18,Other,East,Bronze
O950472,C00287,P0015,2.0,35.43,2025-07-06,Delayed,Credit Card,South,0.1,Storage Product 10,Storage,2024-08-08,39.21,S466,victoria67@yahoo.com,2024-11-28,Femle,South,Gold
O740716,C00236,P0025,5.0,43.54,2025-06-14,Delayed,Bank Transfer,South,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,georgeweber@morgan.com,2024-08-06,Other,North,Gold
O870220,C00327,P0018,2.0,29.15,2025-06-15,Delayed,Credit Card,West,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,bartonkenneth@gmail.com,2025-04-08,Male,East,Bronze
O998987,C00248,P0022,2.0,32.3,2025-07-07,Cancelled,Paypal,South,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,angela16@cole.org,2025-03-27,Female,West,Gold
O478585,C00401,P0009,2.0,26.6,2025-07-07,Cancelled,Bank Transfer,North,0.2,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,shannonemily@gmail.com,2024-10-02,Male,Central,Bronze
O601608,C00008,P0012,4.0,27.5,2025-06-15,Delivered,Paypal,East,0.2,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,amandasanchez@gray-mayo.net,2024-09-29,Male,Central,Gold
O209513,C00169,P0011,2.0,42.02,2025-06-16,Cancelled,Paypal,North,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,thomascynthia@gmail.com,2024-08-10,Female,East,Gold
O189417,C00098,P0016,2.0,10.2,2025-07-08,Delayed,Paypal,West,0.2,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,shortrichard@gmail.com,2025-02-15,Female,East,Gold
O593849,C00347,P0017,3.0,44.39,2025-07-08,Delivered,Bank Transfer,South,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,dbrooks@chapman.com,2025-01-09,Male,East,Gold
O601053,C00030,P0020,2.0,10.53,2025-06-16,Delivered,Credit Card,South,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,gallowayjoseph@yahoo.com,2024-10-24,Male,North,Gold
O879027,C00039,P0023,2.0,24.13,2025-06-17,Delivered,Credit Card,North,0.2,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,mcmillandennis@gmail.com,2025-06-16,Other,South,Silver
O944370,C00291,P0022,3.0,34.5,2025-07-09,Cancelled,Credit Card,East,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,allencarlos@hotmail.com,2024-07-19,Other,East,Gold
O468663,C00267,P0018,4.0,32.01,2025-07-09,Delayed,Paypal,West,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,edelgado@santos-avila.com,2024-11-07,Male,West,Bronze
O521287,C00020,P0020,3.0,38.79,2025-06-17,Delayed,Bank Transfer,North,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,josephbrennan@yahoo.com,2024-09-26,Female,East,Gold
O833864,C00170,P0027,3.0,20.55,2025-06-18,Delivered,Credit Card,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,vbarnes@wood.com,2025-05-03,Male,West,Gold
O816140,C00458,P0004,4.0,21.72,2025-07-10,Delivered,Credit Card,North,0.2,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,mcneilryan@hotmail.com,2024-09-01,Other,North,Gold
O894470,C00028,P0012,2.0,14.88,2025-07-10,Delivered,Credit Card,North,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,pearsonamber@novak.com,2024-12-10,Femle,North,Gold
O532409,C00335,P0011,3.0,42.1,2025-06-18,Delivered,Credit Card,West,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,vbrock@yahoo.com,2024-11-12,Male,South,Gold
O142838,C00119,P0015,5.0,27.91,2025-06-19,Delayed,Bank Transfer,North,0.05,Storage Product 10,Storage,2024-08-08,39.21,S466,hillkristy@morgan-french.com,2025-05-20,Femle,South,Silver
O398750,C00235,P0004,2.0,9.2,2025-07-11,Cancelled,Bank Transfer,Central,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,james84@weber.net,2024-08-11,Other,South,Silver
O674500,C00438,P0021,2.0,33.5,2025-07-11,Delivered,Paypal,North,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,gregorysmith@hotmail.com,2025-02-13,Other,Central,Gold
O752264,C00331,P0010,1.0,38.9,2025-06-19,Delayed,Credit Card,West,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,asmith@yahoo.com,2025-05-04,Femle,West,Gold
O338447,C00288,P0024,5.0,37.11,2025-06-20,Cancelled,Paypal,West,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,desireebailey@haney.net,2024-08-24,Other,North,Bronze
O430604,C00238,P0014,2.0,20.28,2025-07-12,Delayed,Bank Transfer,East,0.2,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,zsanchez@hotmail.com,2024-12-10,Male,South,Silver
O603203,C00458,P0016,3.0,25.19,2025-07-12,Delayed,Paypal,Central,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,mcneilryan@hotmail.com,2024-09-01,Other,North,Gold
O617147,C00019,P0030,3.0,11.79,2025-06-20,Delivered,Paypal,West,0.15,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,spenceamanda@gmail.com,2024-08-24,Femle,East,Gold
O580435,C00129,P0005,1.0,13.09,2025-06-21,Delayed,Credit Card,East,0.1,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,tjackson@williams.com,2024-11-22,Femle,West,Gold
O296600,C00100,P0030,5.0,36.8,2025-07-13,Delivered,Credit Card,East,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,kimberlyjames@yahoo.com,2024-10-29,Male,South,Gold
O839596,C00017,P0025,3.0,47.06,2025-07-13,Delayed,Credit Card,Central,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,nathanielmartin@sellers.com,,Male,West,Gold
O979301,C00490,P0010,4.0,36.87,2025-06-21,Delayed,Credit Card,North,0.05,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,pittsedward@gmail.com,2024-11-16,Male,North,Silver
O742770,C00017,P0017,1.0,18.04,2025-06-22,Delivered,Bank Transfer,Central,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,nathanielmartin@sellers.com,,Male,West,Gold
O284728,C00308,P0007,4.0,24.77,2025-07-14,Delivered,Paypal,West,0.05,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,victorpena@hotmail.com,2024-11-14,Other,East,Bronze
O432951,C00100,P0029,4.0,18.0,2025-07-14,Delivered,Paypal,Central,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,kimberlyjames@yahoo.com,2024-10-29,Male,South,Gold
O516274,C00162,P0030,1.0,25.96,2025-06-22,Cancelled,Paypal,Central,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,ohayes@morgan-chavez.biz,2025-04-15,Female,West,Silver
O356204,C00278,P0014,4.0,19.07,2025-06-23,Delayed,Credit Card,Central,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,hannah45@hotmail.com,2024-09-29,Female,Central,Bronze
O931393,C00343,P0002,5.0,9.05,2025-07-15,Delivered,Paypal,West,0.15,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,ystephens@yahoo.com,2025-04-04,Other,East,Silver
O661724,C00365,P0021,1.0,48.41,2025-07-15,Delivered,Bank Transfer,North,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,pgarcia@evans.info,2024-10-16,Male,West,Silver
O418966,C00309,P0026,5.0,16.72,2025-06-23,Cancelled,Credit Card,West,0.05,Storage Product 50,Storage,2025-02-08,27.06,S952,plevy@hotmail.com,2025-01-12,Other,South,Bronze
O547134,C00003,P0011,5.0,33.74,2025-06-24,Delivered,Paypal,South,0.2,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,howardmaurice@yahoo.com,2025-05-15,Male,Central,Gold
O648326,C00381,P0013,5.0,17.82,2025-07-16,Cancelled,Credit Card,Central,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,lmiller@stone.com,2024-07-09,Male,South,Gold
O588715,C00381,P0013,2.0,42.55,2025-07-16,Cancelled,Credit Card,East,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,lmiller@stone.com,2024-07-09,Male,South,Gold
O919326,C00101,P0029,1.0,40.17,2025-06-24,Cancelled,Credit Card,Central,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,ashley09@hotmail.com,2024-08-13,Male,West,Bronze
O887598,C00343,P0026,4.0,27.61,2025-06-25,Delayed,Paypal,North,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,ystephens@yahoo.com,2025-04-04,Other,East,Silver
O824104,C00494,P0016,1.0,31.11,2025-07-17,Cancelled,Credit Card,Central,0.05,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,creyes@hotmail.com,2024-09-21,Female,North,Gold
O413447,C00273,P0008,3.0,12.28,2025-07-17,Delivered,Bank Transfer,North,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,alexisrogers@yahoo.com,2025-02-11,Male,Central,Gold
O207719,C00135,P0013,5.0,43.54,2025-06-25,Cancelled,Bank Transfer,North,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,youngashley@hotmail.com,2024-10-28,Male,East,Silver
O882319,C00485,P0027,1.0,33.64,2025-06-26,Delivered,Bank Transfer,South,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,marywalter@gmail.com,2024-10-28,Male,South,Bronze
O427455,C00382,P0023,5.0,36.44,2025-07-18,Delayed,Bank Transfer,West,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,mcneilrobert@gmail.com,2025-01-07,Female,East,Gold
O952621,C00115,P0010,4.0,19.08,2025-07-18,Delayed,Paypal,West,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,dudleychelsea@mckinney.net,2024-07-11,Male,South,Bronze
O723619,C00200,P0009,3.0,46.53,2025-06-26,Cancelled,Bank Transfer,East,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,moniquewilliams@sawyer-spencer.com,2025-04-08,Male,East,Bronze
O802245,C00310,P0004,1.0,47.75,2025-06-27,Delayed,Credit Card,Central,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,jessicabell@gmail.com,2025-04-11,Female,West,Gold
O331707,C00276,P0025,4.0,18.47,2025-07-19,Delayed,Bank Transfer,Central,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,kevin90@yahoo.com,2025-03-16,Female,West,Gold
O621543,C00023,P0023,4.0,37.09,2025-07-19,Delivered,Credit Card,West,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,elizabeth38@cummings.org,2025-01-05,Male,East,Gold
O583570,C00366,P0029,2.0,21.75,2025-06-27,Delivered,Paypal,East,0.2,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,gonzalesvictoria@gmail.com,2024-09-25,Female,North,Bronze
O309887,C00394,P0011,4.0,33.23,2025-06-28,Delivered,Bank Transfer,East,0.1,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,christopher18@mccann.net,2024-11-09,Male,Central,Gold
O826965,C00462,P0024,4.0,10.9,2025-07-20,Delivered,Paypal,South,0.2,Storage Product 87,Storage,2025-02-24,26.33,S558,hartcraig@dillon-beard.biz,2024-10-16,Other,West,Gold
O949892,C00159,P0021,1.0,25.88,2025-07-20,Delayed,Paypal,West,0.1,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,cjoseph@lam.org,2024-09-01,Male,West,Bronze
O831063,C00446,P0009,1.0,12.92,2025-06-28,Delivered,Credit Card,West,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,reynoldsdesiree@hotmail.com,2025-06-16,Other,West,Silver
O954618,C00449,P0022,1.0,42.33,2025-06-29,Delivered,Paypal,North,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,briansmith@gmail.com,2024-10-28,Female,East,Silver
O629611,C00129,P0026,4.0,28.55,2025-07-21,Cancelled,Credit Card,West,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,tjackson@williams.com,2024-11-22,Femle,West,Gold
O562766,C00351,P0014,2.0,36.74,2025-07-21,Delivered,Credit Card,Central,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,sarahyang@thompson.info,2024-10-04,Female,South,Gold
O958018,C00247,P0029,2.0,30.44,2025-06-29,Cancelled,Bank Transfer,East,0.2,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,jordannicole@diaz.com,2025-02-12,Female,East,Silver
O729794,C00001,P0009,2.0,18.44,2025-06-30,Delayed,Credit Card,East,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,shaneramirez@gmail.com,2025-04-26,Male,Central,Silver
O928431,C00039,P0014,5.0,12.59,2025-07-22,Delayed,Credit Card,East,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,mcmillandennis@gmail.com,2025-06-16,Other,South,Silver
O266540,C00022,P0023,1.0,31.16,2025-07-22,Delayed,Credit Card,West,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,adrianzimmerman@perez.com,2024-08-02,Female,West,Silver
O288516,C00325,P0011,1.0,18.18,2025-06-30,Cancelled,Bank Transfer,East,0.2,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,anthony47@yahoo.com,2024-10-02,Male,West,Bronze
O447137,C00416,P0011,2.0,33.83,2025-07-01,Delayed,Credit Card,Central,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,hbaker@gmail.com,2024-09-05,Femle,West,Gold
O432437,C00087,P0011,2.0,29.2,2025-07-23,Delayed,Paypal,Central,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,blackjames@gmail.com,2025-04-11,Female,North,Bronze
O344632,C00125,P0030,3.0,43.13,2025-07-23,Delivered,Bank Transfer,Central,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,dgarcia@bowen.com,2024-08-04,Female,South,Gold
O380237,C00313,P0016,3.0,8.58,2025-07-01,Cancelled,Paypal,South,0.2,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze
O202634,C00197,P0025,1.0,34.16,2025-07-02,Delayed,Paypal,West,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,xwilliams@ball.info,2024-10-04,Other,West,Gold
O801075,C00136,P0018,5.0,19.21,2025-07-24,Delayed,Bank Transfer,West,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,spencedominique@yahoo.com,2024-07-09,Male,Central,Gold
O741986,C00126,P0025,2.0,9.12,2025-07-24,Delayed,Paypal,East,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,matthew61@yahoo.com,2025-06-02,Female,West,Silver
O270971,C00259,P0015,3.0,11.29,2025-07-02,Cancelled,Credit Card,North,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,ledwards@yahoo.com,2025-06-25,Femle,West,Gold
O619110,C00498,P0019,4.0,40.8,2025-07-03,Delayed,Paypal,Central,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,ibarron@yahoo.com,2025-06-21,Male,South,Silver
O479226,C00080,P0028,4.0,33.94,2025-07-25,Cancelled,Paypal,West,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,reedross@jones-holland.com,2025-05-31,Femle,North,Bronze
O960585,C00337,P0005,4.0,9.49,2025-07-25,Delayed,Credit Card,North,0.05,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,gregory65@yahoo.com,2025-04-17,Male,Central,Gold
O966240,C00108,P0009,5.0,11.38,2025-07-03,Delivered,Bank Transfer,East,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,cassandra01@gmail.com,2025-03-24,Female,West,Bronze
O420577,C00176,P0011,2.0,25.53,2025-07-04,Delivered,Credit Card,West,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,sandersjudy@yahoo.com,2024-07-13,Other,South,Bronze
O970620,C00457,P0021,2.0,48.17,2025-07-26,Delayed,Credit Card,North,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,averyshane@stanton.com,2024-07-22,Femle,South,Gold
O525820,C00174,P0021,4.0,43.05,2025-07-26,Delivered,Bank Transfer,East,0.15,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,harrissierra@duran.com,2024-08-21,Other,South,Bronze
O449109,C00299,P0004,3.0,25.71,2025-07-04,Delayed,Credit Card,South,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,harttammy@hotmail.com,2025-01-27,Unspecified,Central,Silver
O701780,C00226,P0023,1.0,37.45,2025-07-05,Delivered,Credit Card,North,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,victorhughes@wilson.com,,Male,East,Gold
O310707,C00414,P0026,3.0,29.61,2025-07-27,Delivered,Credit Card,North,0.2,Storage Product 50,Storage,2025-02-08,27.06,S952,charlesharris@hotmail.com,2024-08-17,Male,South,Gold
O715373,C00170,P0022,1.0,22.29,2025-07-27,Delivered,Paypal,East,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,vbarnes@wood.com,2025-05-03,Male,West,Gold
O644385,C00054,P0007,2.0,44.34,2025-07-05,Delivered,Credit Card,South,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,rushsamantha@hotmail.com,2024-11-04,Femle,East,Silver
O400149,C00212,P0028,1.0,14.57,2025-07-06,Delivered,Bank Transfer,North,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,epollard@white.info,2024-07-20,Male,West,Gold
O888039,C00208,P0001,5.0,48.76,2025-07-28,Cancelled,Bank Transfer,South,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,mendezjohn@yahoo.com,2024-09-16,Female,East,Silver
O535008,C00485,P0024,3.0,23.16,2025-07-06,Cancelled,Credit Card,South,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,marywalter@gmail.com,2024-10-28,Male,South,Bronze
O289193,C00396,P0003,1.0,48.37,2025-07-07,Cancelled,Credit Card,East,0.15,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,middletondarren@lynch.com,2024-08-21,Male,North,Gold
